brand,generation,tier,type,sentiment
nvidia,30,mid,comment,0.9772
nvidia,30,mid,comment,0.9096
nvidia,30,mid,comment,0.3604
nvidia,30,mid,comment,-0.128
nvidia,30,mid,comment,0.9022
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,-0.5423
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.5106
nvidia,30,mid,comment,0.0018
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.5106
nvidia,30,mid,comment,-0.5848
nvidia,30,mid,comment,0.6468
nvidia,30,mid,comment,-0.6997
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6369
nvidia,30,mid,comment,0.7906
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,0.4926
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.4574
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,-0.5423
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.0
nvidia,30,mid,post,0.9364
nvidia,30,mid,comment,0.7645
nvidia,30,mid,comment,-0.1695
nvidia,30,mid,comment,0.6627
nvidia,30,mid,comment,-0.5334
nvidia,30,mid,comment,0.4926
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,0.7564
nvidia,30,mid,comment,0.1761
nvidia,30,mid,comment,0.1615
nvidia,30,mid,comment,0.2325
nvidia,30,mid,comment,-0.3404
nvidia,30,mid,comment,0.3818
nvidia,30,mid,comment,0.8402
nvidia,30,mid,comment,0.4588
nvidia,30,mid,comment,0.2574
nvidia,30,mid,comment,0.7184
nvidia,30,mid,comment,0.9477
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,0.6486
nvidia,30,mid,comment,0.0
nvidia,30,mid,post,0.9621
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,0.0387
nvidia,30,mid,comment,-0.4215
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8126
nvidia,30,mid,comment,0.5994
nvidia,30,mid,comment,0.0258
nvidia,30,mid,comment,0.9075
nvidia,30,mid,comment,-0.0387
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.2732
nvidia,30,mid,comment,0.128
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.872
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.431
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,-0.296
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.8276
nvidia,30,mid,comment,-0.3823
nvidia,30,mid,comment,0.7178
nvidia,30,mid,comment,0.7003
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.34
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.1531
nvidia,30,mid,comment,0.9062
nvidia,30,mid,comment,-0.7906
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8625
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,-0.4019
nvidia,30,mid,comment,0.2811
nvidia,30,mid,comment,-0.6597
nvidia,30,mid,comment,0.9441
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.4404
nvidia,30,mid,post,0.6369
nvidia,30,mid,comment,0.7003
nvidia,30,mid,comment,0.8221
nvidia,30,mid,comment,0.5267
nvidia,30,mid,comment,-0.3182
nvidia,30,mid,comment,0.6468
nvidia,30,mid,comment,0.7096
nvidia,30,mid,comment,-0.4246
nvidia,30,mid,comment,0.847
nvidia,30,mid,comment,0.4588
nvidia,30,mid,comment,0.4376
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,-0.6562
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4118
nvidia,30,mid,comment,0.9468
nvidia,30,mid,comment,0.4194
nvidia,30,mid,comment,0.2648
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.1531
nvidia,30,mid,comment,0.4753
nvidia,30,mid,post,0.9936
nvidia,30,mid,comment,0.9593
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.5574
nvidia,30,mid,comment,0.6808
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.189
nvidia,30,mid,comment,-0.1027
nvidia,30,mid,comment,0.5697
nvidia,30,mid,comment,0.961
nvidia,30,mid,comment,0.4927
nvidia,30,mid,comment,0.8439
nvidia,30,mid,comment,0.9245
nvidia,30,mid,comment,-0.3182
nvidia,30,mid,comment,0.743
nvidia,30,mid,comment,0.5848
nvidia,30,mid,comment,0.8687
nvidia,30,mid,comment,-0.8641
nvidia,30,mid,comment,0.6124
nvidia,30,mid,comment,0.3455
nvidia,30,mid,comment,0.296
nvidia,30,mid,post,0.4376
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.9081
nvidia,30,mid,comment,-0.4777
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.3687
nvidia,30,mid,comment,-0.1779
nvidia,30,mid,comment,-0.5413
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,-0.8604
nvidia,30,mid,comment,0.4767
nvidia,30,mid,comment,0.4926
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8038
nvidia,30,mid,comment,-0.5423
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,-0.555
nvidia,30,mid,comment,-0.7075
nvidia,30,mid,comment,0.9157
nvidia,30,mid,comment,0.4588
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.9313
nvidia,30,mid,comment,0.8122
nvidia,30,mid,comment,0.622
nvidia,30,mid,comment,-0.4019
nvidia,30,mid,comment,0.6486
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8908
nvidia,30,mid,comment,-0.4767
nvidia,30,mid,comment,0.9186
nvidia,30,mid,comment,0.8031
nvidia,30,mid,comment,0.8074
nvidia,30,mid,comment,-0.5859
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.1759
nvidia,30,mid,comment,0.5859
nvidia,30,mid,comment,-0.2263
nvidia,30,mid,comment,0.5004
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,-0.3182
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0094
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.8422
nvidia,30,mid,comment,0.9584
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.4995
nvidia,30,mid,comment,0.2023
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,0.7717
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,-0.34
nvidia,30,mid,post,0.5994
nvidia,30,mid,comment,0.6297
nvidia,30,mid,comment,0.8302
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5423
nvidia,30,mid,comment,-0.0772
nvidia,30,mid,comment,0.9465
nvidia,30,mid,comment,0.7506
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.4404
nvidia,30,mid,comment,0.4753
nvidia,30,mid,comment,0.8472
nvidia,30,mid,comment,0.8402
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.7067
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6369
nvidia,30,mid,post,0.9813
nvidia,30,mid,comment,0.7696
nvidia,30,mid,comment,0.2023
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.128
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.9556
nvidia,30,mid,comment,0.4104
nvidia,30,mid,comment,0.041
nvidia,30,mid,comment,0.054
nvidia,30,mid,comment,0.438
nvidia,30,mid,comment,0.128
nvidia,30,mid,comment,0.802
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.2732
nvidia,30,mid,comment,-0.34
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.9845
nvidia,30,mid,comment,0.8624
nvidia,30,mid,comment,0.3612
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.6588
nvidia,30,mid,comment,0.3818
nvidia,30,mid,comment,0.34
nvidia,30,mid,comment,0.1901
nvidia,30,mid,comment,-0.128
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.111
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.7684
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.126
nvidia,30,mid,comment,0.6124
nvidia,30,mid,comment,0.3612
nvidia,30,mid,post,0.8531
nvidia,30,mid,comment,0.2878
nvidia,30,mid,comment,0.4468
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5023
nvidia,30,mid,comment,0.4077
nvidia,30,mid,comment,0.34
nvidia,30,mid,comment,0.902
nvidia,30,mid,comment,0.1725
nvidia,30,mid,comment,0.8207
nvidia,30,mid,comment,0.5267
nvidia,30,mid,comment,0.8658
nvidia,30,mid,comment,0.9161
nvidia,30,mid,comment,0.9333
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.7184
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,0.2023
nvidia,30,mid,comment,-0.2023
nvidia,30,mid,post,0.8932
nvidia,30,mid,comment,-0.7319
nvidia,30,mid,comment,-0.8148
nvidia,30,mid,comment,0.25
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4438
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,0.6124
nvidia,30,mid,comment,0.4927
nvidia,30,mid,comment,-0.4767
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.0331
nvidia,30,mid,comment,0.7496
nvidia,30,mid,comment,0.0085
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,-0.8077
nvidia,30,mid,comment,0.2732
nvidia,30,mid,post,0.9618
nvidia,30,mid,comment,0.4927
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.1179
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.4405
nvidia,30,mid,comment,0.6115
nvidia,30,mid,comment,-0.0598
nvidia,30,mid,comment,0.34
nvidia,30,mid,comment,-0.6249
nvidia,30,mid,comment,0.5423
nvidia,30,mid,comment,0.6187
nvidia,30,mid,comment,0.5267
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.0165
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.9275
nvidia,30,mid,comment,0.6486
nvidia,30,mid,comment,0.7126
nvidia,30,mid,comment,0.8969
nvidia,30,mid,comment,-0.5848
nvidia,30,mid,post,0.9893
nvidia,30,mid,comment,0.6369
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.2732
nvidia,30,mid,comment,0.7906
nvidia,30,mid,comment,0.7485
nvidia,30,mid,comment,-0.128
nvidia,30,mid,comment,0.8456
nvidia,30,mid,comment,0.7783
nvidia,30,mid,comment,-0.25
nvidia,30,mid,comment,-0.6808
nvidia,30,mid,comment,0.6077
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,0.2263
nvidia,30,mid,comment,-0.4939
nvidia,30,mid,comment,0.8172
nvidia,30,mid,comment,0.3535
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4588
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.5927
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3724
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.3818
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.2263
nvidia,30,mid,comment,0.2023
nvidia,30,mid,comment,0.1027
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,0.7703
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5106
nvidia,30,mid,comment,-0.2732
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8847
nvidia,30,mid,comment,0.7506
nvidia,30,mid,comment,-0.8316
nvidia,30,mid,comment,0.8201
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.796
nvidia,30,mid,comment,0.4926
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.7003
nvidia,30,mid,comment,-0.7506
nvidia,30,mid,comment,-0.3818
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.6705
nvidia,30,mid,comment,0.0258
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.5423
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.1877
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,0.0
nvidia,30,mid,post,0.9711
nvidia,30,mid,comment,0.8805
nvidia,30,mid,comment,0.2274
nvidia,30,mid,comment,0.9076
nvidia,30,mid,comment,-0.3612
nvidia,30,mid,comment,0.9656
nvidia,30,mid,comment,0.886
nvidia,30,mid,comment,0.9325
nvidia,30,mid,comment,0.6239
nvidia,30,mid,comment,0.6478
nvidia,30,mid,comment,0.7983
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,-0.3612
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.2263
nvidia,30,mid,comment,0.2168
nvidia,30,mid,comment,-0.1177
nvidia,30,mid,comment,0.2732
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8402
nvidia,30,mid,comment,0.1944
nvidia,30,mid,post,0.264
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4588
nvidia,30,mid,comment,0.1967
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.8378
nvidia,30,mid,comment,0.2841
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.1695
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.0258
nvidia,30,mid,comment,0.34
nvidia,30,mid,comment,0.7935
nvidia,30,mid,comment,0.8658
nvidia,30,mid,comment,0.0075
nvidia,30,mid,comment,0.9286
nvidia,30,mid,comment,-0.0516
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,-0.0516
nvidia,30,mid,comment,-0.5423
nvidia,30,mid,post,0.857
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,-0.6597
nvidia,30,mid,comment,0.6474
nvidia,30,mid,comment,-0.0258
nvidia,30,mid,comment,0.8225
nvidia,30,mid,comment,0.6486
nvidia,30,mid,comment,-0.3252
nvidia,30,mid,comment,0.1779
nvidia,30,mid,comment,0.7845
nvidia,30,mid,comment,0.9689
nvidia,30,mid,comment,0.6808
nvidia,30,mid,comment,0.7184
nvidia,30,mid,comment,0.7506
nvidia,30,mid,comment,0.7644
nvidia,30,mid,comment,0.765
nvidia,30,mid,comment,-0.2263
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6135
nvidia,30,mid,comment,0.4588
nvidia,30,mid,post,0.7712
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,-0.6705
nvidia,30,mid,comment,-0.5267
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5423
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8065
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.7163
nvidia,30,mid,comment,-0.4019
nvidia,30,mid,comment,0.811
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.34
nvidia,30,mid,post,0.5169
nvidia,30,mid,comment,0.8824
nvidia,30,mid,comment,-0.9653
nvidia,30,mid,comment,0.5491
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,-0.8682
nvidia,30,mid,comment,0.636
nvidia,30,mid,comment,0.3182
nvidia,30,mid,comment,0.476
nvidia,30,mid,comment,0.6597
nvidia,30,mid,comment,0.5574
nvidia,30,mid,comment,0.8126
nvidia,30,mid,comment,0.7803
nvidia,30,mid,comment,0.4263
nvidia,30,mid,comment,-0.4939
nvidia,30,mid,comment,0.8143
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.872
nvidia,30,mid,comment,-0.3377
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.624
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,-0.5369
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.7272
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.9219
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,-0.34
nvidia,30,mid,comment,0.4365
nvidia,30,mid,comment,0.7353
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.4019
nvidia,30,mid,comment,0.1215
nvidia,30,mid,comment,0.8708
nvidia,30,mid,post,0.1298
nvidia,30,mid,comment,0.6368
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.7269
nvidia,30,mid,comment,0.886
nvidia,30,mid,comment,0.9906
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.4019
nvidia,30,mid,comment,0.7964
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.5106
nvidia,30,mid,comment,0.6486
nvidia,30,mid,comment,0.7269
nvidia,30,mid,comment,0.5994
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8221
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.3182
nvidia,30,mid,post,-0.7838
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4633
nvidia,30,mid,comment,0.2382
nvidia,30,mid,comment,0.4926
nvidia,30,mid,comment,0.1531
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.2263
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.836
nvidia,30,mid,comment,0.5346
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5994
nvidia,30,mid,comment,0.4933
nvidia,30,mid,comment,0.9694
nvidia,30,mid,comment,0.6908
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,-0.7085
nvidia,30,mid,post,-0.1406
nvidia,30,mid,comment,0.34
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.9537
nvidia,30,mid,comment,0.836
nvidia,30,mid,comment,0.4588
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.172
nvidia,30,mid,comment,-0.3919
nvidia,30,mid,comment,0.7783
nvidia,30,mid,comment,0.5709
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5093
nvidia,30,mid,comment,0.5927
nvidia,30,mid,comment,0.5965
nvidia,30,mid,comment,0.8225
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5093
nvidia,30,mid,comment,0.7842
nvidia,30,mid,comment,-0.7089
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.8172
nvidia,30,mid,comment,0.5093
nvidia,30,mid,comment,-0.6486
nvidia,30,mid,comment,0.8779
nvidia,30,mid,comment,0.7003
nvidia,30,mid,comment,0.5373
nvidia,30,mid,comment,0.8128
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6946
nvidia,30,mid,comment,0.5023
nvidia,30,mid,comment,0.8887
nvidia,30,mid,comment,0.9033
nvidia,30,mid,comment,-0.7205
nvidia,30,mid,comment,0.126
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.7096
nvidia,30,mid,comment,-0.5994
nvidia,30,mid,comment,-0.6486
nvidia,30,mid,comment,0.3612
nvidia,30,mid,post,0.9052
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.8646
nvidia,30,mid,comment,-0.8034
nvidia,30,mid,comment,-0.5859
nvidia,30,mid,comment,0.5859
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.7964
nvidia,30,mid,comment,0.6369
nvidia,30,mid,comment,0.8204
nvidia,30,mid,comment,0.743
nvidia,30,mid,comment,0.9762
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.9328
nvidia,30,mid,comment,0.5517
nvidia,30,mid,comment,0.2846
nvidia,30,mid,comment,0.0
nvidia,30,mid,post,0.0
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.3612
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.7644
nvidia,30,mid,comment,0.5859
nvidia,30,mid,comment,0.7311
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.6239
nvidia,30,mid,comment,0.6166
nvidia,30,mid,comment,0.5562
nvidia,30,mid,comment,0.7579
nvidia,30,mid,comment,0.6573
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.296
nvidia,30,mid,comment,0.8011
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5707
nvidia,30,mid,post,0.9868
nvidia,30,mid,comment,0.875
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4404
nvidia,30,mid,comment,0.8653
nvidia,30,mid,comment,-0.296
nvidia,30,mid,comment,0.6249
nvidia,30,mid,comment,0.7506
nvidia,30,mid,comment,0.7506
nvidia,30,mid,comment,0.1779
nvidia,30,mid,comment,0.7717
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.5927
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.6369
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.0
nvidia,30,mid,post,0.34
nvidia,30,mid,comment,0.0387
nvidia,30,mid,comment,-0.1531
nvidia,30,mid,comment,0.4533
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.9361
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3328
nvidia,30,mid,comment,-0.2263
nvidia,30,mid,comment,0.7964
nvidia,30,mid,comment,0.0
nvidia,30,mid,comment,0.3235
nvidia,30,mid,comment,0.5574
nvidia,30,mid,comment,0.4215
nvidia,30,mid,comment,0.3291
nvidia,30,mid,comment,0.1779
nvidia,30,mid,comment,-0.743
nvidia,30,mid,comment,0.4939
nvidia,30,mid,comment,0.3919
nvidia,30,mid,comment,0.5719
nvidia,30,high,post,0.9763
nvidia,30,high,comment,-0.296
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.2144
nvidia,30,high,comment,0.0
nvidia,30,high,comment,-0.3291
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.1531
nvidia,30,high,comment,0.1022
nvidia,30,high,comment,0.5041
nvidia,30,high,comment,0.0
nvidia,30,high,comment,-0.2411
nvidia,30,high,comment,0.296
nvidia,30,high,comment,-0.4199
nvidia,30,high,comment,0.1171
nvidia,30,high,comment,-0.4939
nvidia,30,high,comment,0.3433
nvidia,30,high,comment,0.4019
nvidia,30,high,comment,0.7425
nvidia,30,high,comment,0.4404
nvidia,30,high,post,0.3695
nvidia,30,high,comment,0.1032
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.4678
nvidia,30,high,comment,0.2787
nvidia,30,high,comment,0.34
nvidia,30,high,comment,0.7803
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.9674
nvidia,30,high,comment,0.984
nvidia,30,high,comment,0.3612
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.2944
nvidia,30,high,comment,-0.2263
nvidia,30,high,comment,0.2382
nvidia,30,high,comment,0.8981
nvidia,30,high,comment,0.4019
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,post,0.1592
nvidia,30,high,comment,-0.7986
nvidia,30,high,comment,-0.3182
nvidia,30,high,comment,0.7152
nvidia,30,high,comment,0.4118
nvidia,30,high,comment,-0.2732
nvidia,30,high,comment,0.8807
nvidia,30,high,comment,0.7906
nvidia,30,high,comment,0.4822
nvidia,30,high,comment,0.8217
nvidia,30,high,comment,0.6908
nvidia,30,high,comment,-0.1779
nvidia,30,high,comment,-0.1179
nvidia,30,high,comment,0.2341
nvidia,30,high,comment,0.1655
nvidia,30,high,comment,0.0
nvidia,30,high,comment,-0.6486
nvidia,30,high,comment,-0.5423
nvidia,30,high,comment,0.7394
nvidia,30,high,comment,0.6369
nvidia,30,high,comment,-0.6249
nvidia,30,high,post,-0.0671
nvidia,30,high,comment,0.9565
nvidia,30,high,comment,0.765
nvidia,30,high,comment,0.3252
nvidia,30,high,comment,0.4243
nvidia,30,high,comment,0.4895
nvidia,30,high,comment,0.9392
nvidia,30,high,comment,0.2144
nvidia,30,high,post,0.7964
nvidia,30,high,comment,-0.4348
nvidia,30,high,comment,0.6757
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,comment,-0.296
nvidia,30,high,comment,0.2732
nvidia,30,high,comment,0.6369
nvidia,30,high,comment,-0.5859
nvidia,30,high,comment,0.8429
nvidia,30,high,comment,0.0
nvidia,30,high,post,0.782
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.7645
nvidia,30,high,comment,0.7096
nvidia,30,high,comment,0.2732
nvidia,30,high,post,0.9863
nvidia,30,high,comment,0.2261
nvidia,30,high,comment,0.7707
nvidia,30,high,comment,0.4019
nvidia,30,high,comment,-0.2363
nvidia,30,high,comment,0.0
nvidia,30,high,comment,-0.6482
nvidia,30,high,comment,-0.5423
nvidia,30,high,comment,-0.9186
nvidia,30,high,comment,-0.6523
nvidia,30,high,comment,0.296
nvidia,30,high,comment,0.0
nvidia,30,high,comment,0.0
nvidia,30,high,comment,-0.4767
nvidia,30,high,comment,0.34
nvidia,30,high,comment,0.6711
nvidia,30,high,comment,-0.5209
nvidia,30,high,comment,-0.25
nvidia,30,high,comment,-0.4886
nvidia,30,high,comment,0.4019
nvidia,30,high,post,0.5255
nvidia,30,high,comment,-0.2144
